2025-03-27 15:07:52.805 | INFO     | __main__:load_keywords_dict:162 - 成功加载关键词词典: ./keywords_dicts\keywords_dict.yaml
2025-03-27 15:07:56.839 | INFO     | __main__:_init_expression_server:148 - 表情服务器启动成功
2025-03-27 15:07:56.849 | INFO     | __main__:run_modbus_server:201 - Modbus 从机正在 192.168.1.125:599 上监听...
2025-03-27 15:07:57.857 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:07:58.857 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:07:59.862 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:08:00.866 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:184 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:186 - 切换表情：眨眼
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:188 - 保持寄存器读到111
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:189 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:191 - 开始清零
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:192 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:194 - 当前保持寄存器数据: [111, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2025-03-27 15:08:01.879 | INFO     | __main__:request_monitor:195 - 检测到寄存器值为 111，准备退出...
2025-03-27 15:08:02.171 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-03-27 15:08:07.441 | INFO     | __main__:wake_callback:170 - ==================================================
2025-03-27 15:08:07.441 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-03-27 15:08:10.938 | INFO     | __main__:wake_callback:176 - ==================================================
2025-03-27 15:08:10.938 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-03-27 15:08:11.108 | INFO     | __main__:run:523 - * 开始录音...
2025-03-27 15:08:14.942 | INFO     | __main__:on_message:381 - 两个绿色方块放入房间
2025-03-27 15:08:16.282 | INFO     | __main__:on_message:381 - 。
2025-03-27 15:08:17.177 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-03-27 15:08:17.177 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-03-27 15:08:17.177 | INFO     | __main__:run:556 - * 录音结束
2025-03-27 15:08:17.555 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方块 匹配 方块
2025-03-27 15:08:17.555 | INFO     | __main__:process_text_and_send_signal:471 - 未找到匹配的组合
2025-03-27 15:08:22.470 | INFO     | __main__:process_text_and_send_signal:476 - 发送信号: 406
2025-03-27 15:08:22.470 | INFO     | __main__:process_text_and_send_signal:477 - 切换表情：难过
2025-03-27 15:08:22.470 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-03-27 15:08:23.520 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-03-27 15:08:25.583 | INFO     | __main__:wake_callback:170 - ==================================================
2025-03-27 15:08:25.583 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-03-27 15:08:49.528 | INFO     | __main__:wake_callback:176 - ==================================================
2025-03-27 15:08:49.528 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-03-27 15:08:49.730 | INFO     | __main__:run:523 - * 开始录音...
2025-03-27 15:08:53.379 | INFO     | __main__:on_message:381 - 交吧，交吧
2025-03-27 15:08:54.785 | INFO     | __main__:on_message:381 - 。
2025-03-27 15:08:55.804 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-03-27 15:08:55.804 | INFO     | __main__:run:556 - * 录音结束
2025-03-27 15:08:55.804 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-03-27 15:09:00.555 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-03-27 15:09:01.607 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-03-27 15:09:07.185 | INFO     | __main__:wake_callback:170 - ==================================================
2025-03-27 15:09:07.186 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-03-27 15:09:10.658 | INFO     | __main__:wake_callback:176 - ==================================================
2025-03-27 15:09:10.658 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-03-27 15:09:10.824 | INFO     | __main__:run:523 - * 开始录音...
2025-03-27 15:09:14.794 | INFO     | __main__:on_message:381 - 将绿色方块放入方形盒子中
2025-03-27 15:09:16.139 | INFO     | __main__:on_message:381 - 。
2025-03-27 15:09:16.903 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-03-27 15:09:16.903 | INFO     | __main__:run:556 - * 录音结束
2025-03-27 15:09:16.903 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-03-27 15:09:16.903 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方块 匹配 方块
2025-03-27 15:09:16.903 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方形 匹配 方形
2025-03-27 15:09:22.080 | INFO     | __main__:process_text_and_send_signal:447 - 发送信号: 401
2025-03-27 15:09:22.080 | INFO     | __main__:process_text_and_send_signal:448 - 切换表情：开心
2025-03-27 15:09:22.080 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-03-27 15:09:23.126 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-03-27 15:10:26.002 | INFO     | __main__:wake_callback:170 - ==================================================
2025-03-27 15:10:26.002 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-03-27 15:10:29.470 | INFO     | __main__:wake_callback:176 - ==================================================
2025-03-27 15:10:29.470 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-03-27 15:10:29.643 | INFO     | __main__:run:523 - * 开始录音...
2025-03-27 15:10:33.286 | INFO     | __main__:on_message:381 - 把绿色方块放入圆形盒子中
2025-03-27 15:10:34.641 | INFO     | __main__:on_message:381 - 。
2025-03-27 15:10:35.759 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-03-27 15:10:35.759 | INFO     | __main__:run:556 - * 录音结束
2025-03-27 15:10:35.759 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-03-27 15:10:35.759 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 方块 匹配 方块
2025-03-27 15:10:35.759 | INFO     | __main__:match_keywords:495 - 找到匹配关键词: 圆形 匹配 圆形
2025-03-27 15:10:41.124 | INFO     | __main__:process_text_and_send_signal:454 - 发送信号: 402
2025-03-27 15:12:52.383 | INFO     | __main__:process_text_and_send_signal:455 - 切换表情：开心
2025-03-27 15:12:52.383 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-03-27 15:12:53.422 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-03-27 15:12:54.520 | INFO     | __main__:wake_callback:170 - ==================================================
2025-03-27 15:12:54.520 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-03-27 15:12:57.930 | INFO     | __main__:wake_callback:176 - ==================================================
2025-03-27 15:12:57.937 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
2025-03-27 15:12:58.103 | INFO     | __main__:run:523 - * 开始录音...
2025-03-27 15:13:01.743 | INFO     | __main__:on_message:381 - 直接把红色的
2025-03-27 15:13:03.282 | INFO     | __main__:on_message:381 - 。
2025-03-27 15:13:04.196 | INFO     | __main__:on_close:501 - 
### 语音识别结束 ###
2025-03-27 15:13:04.196 | INFO     | __main__:run:556 - * 录音结束
2025-03-27 15:13:04.196 | INFO     | __main__:on_close:503 - 
正在分析关键词...
2025-03-27 15:13:09.022 | INFO     | __main__:main:580 - 继续监听唤醒词...
2025-03-27 15:13:10.093 | INFO     | __main__:start_wake_detection:268 - 开始监听唤醒词...
2025-03-27 15:13:14.382 | INFO     | __main__:wake_callback:170 - ==================================================
2025-03-27 15:13:14.382 | INFO     | __main__:wake_callback:171 - >>> 检测到唤醒词！请说出您的指令 <<<
2025-03-27 15:13:17.838 | INFO     | __main__:wake_callback:176 - ==================================================
2025-03-27 15:13:17.838 | INFO     | __main__:start_speech_recognition:295 - 开始语音识别...
